,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
dusk,0.65,0.75,0.75,0.213,0.65,0.85,0.8,0.85,0.65,0.15,0.65,0.875,0.85,0.85,0.875,0.782,0.723,0.75,0.425,0.217,0.2,0.625,0.425,0.3,0.7,0.75,0.65,0.4,0.1,0.2,0.782,0.723,0.423,0.65,0.25,0.25,0.25,0.25,0.425,0.35,0.25,0.723,0.65,0.65,0.65,0.723,0.65,0.782,0.456,0.267,0.25,0.21,0.25,0.217,0.25,0.25,0.345,0.65,0.65,0.723,0.85,0.782,0.25,0.125,0.2,0.2,0.25,0.25,0.25,0.3,0.425
far,0.2,0.2,0.25,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.65,0.723,0.65,0.65,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.345,0.2,0.345,0.3,0.345,0.25,0.3,0.3,0.345,0.2,0.2,0.345,0.2,0.2,0.2,0.2,0.3,0.25,0.3,0.345,0.3,0.345,0.2,0.2,0.345,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
fearful,0.2,0.25,0.25,0.25,0.2,0.25,0.25,0.723,0.25,0.25,0.2,0.25,0.25,0.2,0.723,0.423,0.25,0.723,0.25,0.25,0.15,0.25,0.2,0.2,0.85,0.7,0.2,0.2,0.1,0.2,0.723,0.25,0.213,0.321,0.65,0.21,0.15,0.21,0.25,0.2,0.2,0.21,0.25,0.2,0.2,0.25,0.25,0.25,0.723,0.723,0.21,0.2,0.15,0.21,0.21,0.21,0.25,0.25,0.2,0.25,0.25,0.723,0.85,0.15,0.2,0.2,0.2,0.2,0.2,0.2,0.25
field,0.25,0.125,0.213,0.123,0.25,0.15,0.25,0.125,0.2,0.123,0.25,0.25,0.345,0.65,0.125,0.213,0.213,0.123,0.123,0.123,0.25,0.456,0.623,0.65,0.1,0.2,0.2,0.2,0.2,0.2,0.123,0.345,0.25,0.213,0.123,0.723,0.65,0.782,0.723,0.782,0.782,0.652,0.652,0.65,0.723,0.25,0.345,0.345,0.25,0.123,0.85,0.85,0.85,0.723,0.789,0.789,0.652,0.65,0.65,0.65,0.456,0.25,0.15,0.85,0.85,0.85,0.723,0.782,0.65,0.65,0.345
happy,0.75,0.25,0.45,0.45,0.65,0.25,0.45,0.25,0.35,0.35,0.75,0.25,0.35,0.65,0.25,0.3,0.65,0.25,0.425,0.412,0.723,0.425,0.65,0.723,0.1,0.1,0.2,0.2,0.2,0.2,0.25,0.321,0.723,0.425,0.65,0.75,0.85,0.15,0.425,0.65,0.75,0.2,0.25,0.425,0.65,0.2,0.325,0.75,0.45,0.75,0.456,0.85,0.85,0.425,0.75,0.85,0.325,0.65,0.85,0.25,0.85,0.45,0.35,0.78,0.78,0.85,0.75,0.85,0.75,0.85,0.85
lemon,0.1,0.05,0.1,0.1,0.15,0.05,0.1,0.05,0.1,0.05,0.2,0.05,0.15,0.2,0.05,0.1,0.15,0.05,0.15,0.05,0.2,0.15,0.2,0.2,0.0,0.05,0.1,0.1,0.1,0.1,0.05,0.15,0.15,0.15,0.15,0.2,0.25,0.15,0.25,0.35,0.65,0.2,0.45,0.45,0.65,0.1,0.2,0.35,0.15,0.15,0.25,0.45,0.65,0.65,0.85,0.89,0.65,0.85,0.89,0.25,0.65,0.15,0.1,0.65,0.85,0.85,0.89,0.95,0.89,0.95,0.85
mango,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.125,0.15,0.15,0.2,0.15,0.2,0.25,0.15,0.15,0.25,0.15,0.15,0.123,0.25,0.25,0.35,0.25,0.0,0.05,0.1,0.1,0.05,0.2,0.15,0.25,0.412,0.25,0.25,0.35,0.345,0.15,0.65,0.45,0.65,0.65,0.75,0.65,0.85,0.65,0.782,0.85,0.65,0.25,0.65,0.65,0.45,0.782,0.75,0.782,0.782,0.85,0.89,0.85,0.89,0.85,0.25,0.65,0.75,0.85,0.85,0.85,0.85,0.85,0.89
near,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.5,0.5,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.5,0.5,0.5,0.2,0.2,0.5,0.5,0.2,0.8,0.2,0.3,0.3,0.2,0.2,0.3,0.5,0.2,0.5,0.5,0.456,0.2,0.456,0.5,0.345,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.5,0.3,0.345,0.456,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.5,0.345,0.3,0.3,0.456,0.3,0.3,0.2
night,0.65,0.85,0.85,0.25,0.3,0.875,0.85,0.85,0.25,0.15,0.2,0.875,0.85,0.3,0.85,0.7,0.25,0.65,0.15,0.125,0.15,0.25,0.2,0.15,1.0,0.85,0.3,0.2,0.0,0.1,0.65,0.2,0.15,0.15,0.125,0.15,0.15,0.25,0.25,0.2,0.125,0.25,0.2,0.2,0.15,0.25,0.15,0.15,0.15,0.15,0.15,0.125,0.125,0.15,0.15,0.15,0.125,0.2,0.15,0.15,0.2,0.15,0.15,0.125,0.15,0.15,0.125,0.15,0.15,0.1,0.15
noon,0.65,0.15,0.2,0.2,0.8,0.2,0.2,0.15,0.2,0.15,0.8,0.2,0.65,0.8,0.2,0.2,0.2,0.15,0.2,0.15,0.2,0.25,0.3,0.65,0.1,0.1,0.2,0.2,0.8,0.8,0.15,0.2,0.2,0.2,0.2,0.25,0.3,0.15,0.25,0.3,0.6,0.2,0.25,0.65,0.8,0.2,0.2,0.65,0.2,0.2,0.2,0.25,0.25,0.25,0.65,0.7,0.35,0.8,0.85,0.25,0.8,0.2,0.2,0.25,0.65,0.65,0.7,0.8,0.85,0.85,0.8
ocean,0.85,0.6,0.25,0.15,0.89,0.75,0.35,0.15,0.2,0.15,0.89,0.875,0.85,0.85,0.25,0.35,0.25,0.15,0.15,0.125,0.89,0.85,0.89,0.89,0.1,0.2,0.2,0.2,0.1,0.2,0.15,0.2,0.15,0.15,0.123,0.65,0.78,0.25,0.45,0.65,0.45,0.15,0.2,0.2,0.2,0.15,0.15,0.2,0.15,0.12,0.45,0.25,0.25,0.15,0.25,0.2,0.15,0.2,0.2,0.15,0.2,0.15,0.05,0.25,0.15,0.15,0.15,0.15,0.15,0.15,0.15
pants,0.3,0.25,0.25,0.2,0.45,0.3,0.25,0.2,0.3,0.2,0.25,0.65,0.6,0.3,0.25,0.25,0.25,0.25,0.25,0.2,0.2,0.425,0.3,0.3,0.8,0.8,0.7,0.6,0.2,0.6,0.3,0.6,0.3,0.3,0.25,0.25,0.25,0.25,0.425,0.3,0.345,0.65,0.65,0.65,0.65,0.65,0.65,0.3,0.3,0.3,0.35,0.25,0.3,0.25,0.3,0.345,0.456,0.6,0.3,0.45,0.3,0.25,0.25,0.25,0.3,0.3,0.3,0.3,0.3,0.3,0.3
sad,0.25,0.7,0.35,0.2,0.65,0.75,0.65,0.65,0.25,0.15,0.25,0.85,0.75,0.65,0.75,0.65,0.25,0.35,0.2,0.2,0.2,0.25,0.25,0.2,0.8,0.8,0.65,0.65,0.1,0.2,0.65,0.3,0.25,0.25,0.2,0.15,0.15,0.15,0.25,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.2,0.25,0.2,0.15,0.15,0.15,0.15,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.25,0.15,0.15,0.15,0.2,0.15,0.2,0.2,0.2
shirt,0.65,0.5,0.5,0.3,0.65,0.5,0.5,0.3,0.3,0.3,0.65,0.65,0.65,0.65,0.3,0.5,0.5,0.3,0.35,0.35,0.5,0.5,0.5,0.65,0.6,0.5,0.5,0.5,0.8,0.8,0.456,0.5,0.65,0.65,0.6,0.5,0.543,0.5,0.567,0.5,0.65,0.3,0.5,0.65,0.65,0.45,0.5,0.543,0.65,0.65,0.5,0.5,0.567,0.456,0.567,0.543,0.45,0.5,0.5,0.45,0.5,0.45,0.65,0.5,0.5,0.5,0.5,0.65,0.5,0.5,0.5
shoes,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.35,0.25,0.25,0.25,0.345,0.25,0.35,0.25,0.25,0.25,0.3,0.345,0.6,0.6,0.5,0.4,0.2,0.3,0.425,0.567,0.425,0.456,0.45,0.25,0.345,0.25,0.345,0.345,0.345,0.65,0.65,0.65,0.543,0.65,0.567,0.425,0.45,0.65,0.25,0.25,0.345,0.25,0.345,0.345,0.345,0.425,0.425,0.425,0.425,0.45,0.65,0.25,0.35,0.345,0.425,0.345,0.425,0.3,0.425
sky,0.9,0.6,0.65,0.2,0.9,0.85,0.7,0.15,0.2,0.05,0.95,0.85,0.85,0.89,0.2,0.25,0.3,0.1,0.15,0.05,0.75,0.45,0.65,0.85,0.0,0.1,0.2,0.2,0.2,0.6,0.15,0.2,0.2,0.15,0.15,0.25,0.25,0.1,0.25,0.45,0.3,0.15,0.2,0.2,0.2,0.1,0.15,0.2,0.15,0.05,0.15,0.25,0.25,0.15,0.25,0.2,0.15,0.2,0.2,0.15,0.2,0.15,0.05,0.15,0.2,0.2,0.2,0.2,0.2,0.2,0.2
socks,0.3,0.2,0.25,0.2,0.2,0.25,0.25,0.2,0.2,0.15,0.2,0.2,0.3,0.25,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.25,0.25,0.2,0.6,0.6,0.3,0.3,0.6,0.2,0.25,0.3,0.3,0.25,0.25,0.25,0.25,0.2,0.25,0.25,0.25,0.2,0.25,0.3,0.3,0.2,0.2,0.2,0.2,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.25,0.3,0.3,0.25,0.2,0.2,0.25
strawberry,0.05,0.05,0.123,0.123,0.15,0.05,0.15,0.125,0.15,0.213,0.15,0.05,0.15,0.15,0.123,0.123,0.25,0.65,0.65,0.782,0.123,0.15,0.15,0.15,0.0,0.05,0.1,0.1,0.0,0.1,0.782,0.65,0.85,0.85,0.89,0.15,0.15,0.123,0.25,0.25,0.25,0.15,0.15,0.25,0.25,0.345,0.652,0.723,0.89,0.95,0.123,0.123,0.15,0.123,0.15,0.15,0.15,0.2,0.2,0.25,0.35,0.782,0.95,0.123,0.123,0.123,0.123,0.25,0.2,0.25,0.45
sunset,0.3,0.2,0.3,0.25,0.4,0.25,0.3,0.25,0.3,0.2,0.65,0.65,0.65,0.65,0.25,0.35,0.45,0.25,0.35,0.25,0.2,0.35,0.35,0.3,0.1,0.15,0.2,0.2,0.1,0.2,0.425,0.65,0.65,0.782,0.723,0.25,0.25,0.15,0.25,0.35,0.35,0.65,0.625,0.65,0.85,0.85,0.85,0.89,0.85,0.85,0.25,0.25,0.25,0.25,0.35,0.425,0.65,0.85,0.89,0.85,0.89,0.89,0.85,0.15,0.25,0.25,0.25,0.45,0.85,0.85,0.89
watermelon,0.15,0.15,0.15,0.123,0.2,0.123,0.15,0.15,0.15,0.15,0.65,0.15,0.25,0.25,0.15,0.123,0.213,0.2,0.25,0.65,0.723,0.782,0.782,0.723,0.001,0.05,0.1,0.1,0.001,0.1,0.25,0.25,0.85,0.85,0.85,0.85,0.872,0.723,0.723,0.723,0.723,0.15,0.15,0.2,0.25,0.15,0.25,0.65,0.85,0.85,0.85,0.85,0.85,0.25,0.65,0.412,0.123,0.2,0.25,0.15,0.25,0.231,0.85,0.85,0.782,0.723,0.231,0.25,0.15,0.2,0.25
bear,0.15,0.15,0.2,0.15,0.2,0.2,0.2,0.15,0.15,0.15,0.15,0.2,0.3,0.2,0.2,0.2,0.2,0.15,0.2,0.15,0.15,0.25,0.2,0.2,0.8,0.7,0.6,0.2,0.1,0.3,0.25,0.65,0.2,0.2,0.15,0.2,0.2,0.25,0.4,0.25,0.25,0.723,0.75,0.7,0.65,0.85,0.8,0.65,0.3,0.2,0.25,0.2,0.2,0.2,0.2,0.2,0.65,0.65,0.45,0.75,0.65,0.65,0.25,0.15,0.2,0.2,0.2,0.2,0.2,0.3,0.25
bird,0.65,0.2,0.25,0.25,0.65,0.25,0.35,0.2,0.25,0.2,0.75,0.65,0.65,0.75,0.25,0.35,0.45,0.2,0.25,0.25,0.3,0.567,0.65,0.65,0.2,0.3,0.3,0.3,0.2,0.2,0.25,0.35,0.45,0.35,0.25,0.45,0.345,0.25,0.45,0.45,0.65,0.35,0.45,0.567,0.65,0.25,0.35,0.45,0.35,0.35,0.35,0.45,0.567,0.425,0.65,0.65,0.65,0.65,0.65,0.35,0.65,0.35,0.35,0.35,0.45,0.65,0.567,0.65,0.65,0.75,0.35
blizzard,0.85,0.2,0.2,0.15,0.75,0.75,0.25,0.15,0.15,0.1,0.85,0.75,0.85,0.85,0.2,0.2,0.2,0.15,0.15,0.123,0.2,0.2,0.2,0.2,0.1,0.7,0.7,0.85,0.9,0.85,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.1,0.15,0.2,0.2,0.15,0.15,0.2,0.2,0.15,0.15,0.15,0.15,0.15,0.15,0.1,0.15,0.15,0.15,0.15,0.15,0.15,0.2,0.15,0.15,0.1,0.1,0.1,0.15,0.15,0.15,0.15,0.1,0.1,0.1
boat,0.45,0.25,0.25,0.15,0.85,0.25,0.25,0.15,0.2,0.15,0.85,0.75,0.75,0.75,0.2,0.25,0.25,0.15,0.25,0.125,0.65,0.65,0.723,0.723,0.2,0.2,0.3,0.3,0.2,0.3,0.25,0.35,0.25,0.25,0.25,0.65,0.65,0.25,0.425,0.425,0.623,0.25,0.45,0.65,0.65,0.456,0.35,0.425,0.35,0.25,0.35,0.25,0.345,0.25,0.25,0.345,0.25,0.45,0.65,0.35,0.65,0.45,0.35,0.321,0.25,0.25,0.25,0.35,0.3,0.425,0.45
car,0.4,0.25,0.3,0.2,0.6,0.4,0.3,0.2,0.25,0.2,0.3,0.6,0.6,0.4,0.25,0.25,0.25,0.2,0.25,0.2,0.2,0.3,0.3,0.25,0.7,0.8,0.6,0.6,0.2,0.6,0.25,0.4,0.25,0.25,0.25,0.25,0.25,0.25,0.35,0.3,0.3,0.4,0.4,0.3,0.4,0.6,0.3,0.3,0.4,0.45,0.45,0.25,0.25,0.25,0.3,0.25,0.3,0.3,0.4,0.4,0.4,0.6,0.65,0.25,0.45,0.45,0.45,0.3,0.3,0.4,0.6
drought,0.1,0.05,0.1,0.05,0.15,0.1,0.15,0.05,0.125,0.05,0.15,0.15,0.2,0.15,0.125,0.15,0.15,0.123,0.123,0.123,0.15,0.21,0.2,0.15,0.1,0.2,0.2,0.2,0.1,0.2,0.15,0.25,0.15,0.123,0.123,0.15,0.15,0.15,0.25,0.25,0.2,0.782,0.75,0.723,0.723,0.782,0.782,0.723,0.65,0.15,0.15,0.15,0.15,0.21,0.25,0.25,0.723,0.723,0.75,0.782,0.782,0.85,0.75,0.123,0.2,0.2,0.25,0.25,0.75,0.75,0.65
evil,0.15,0.2,0.25,0.2,0.15,0.25,0.2,0.65,0.25,0.25,0.15,0.25,0.2,0.15,0.65,0.25,0.2,0.85,0.25,0.25,0.15,0.2,0.15,0.15,0.9,0.8,0.3,0.2,0.05,0.1,0.723,0.25,0.15,0.25,0.35,0.15,0.15,0.25,0.2,0.2,0.15,0.25,0.25,0.2,0.15,0.65,0.25,0.2,0.65,0.723,0.15,0.15,0.15,0.25,0.2,0.15,0.25,0.2,0.2,0.25,0.2,0.723,0.85,0.123,0.15,0.15,0.15,0.15,0.2,0.2,0.2
fish,0.3,0.2,0.25,0.2,0.75,0.2,0.25,0.15,0.2,0.15,0.85,0.65,0.75,0.65,0.2,0.25,0.25,0.15,0.2,0.15,0.85,0.65,0.78,0.78,0.1,0.2,0.2,0.2,0.2,0.2,0.25,0.25,0.25,0.25,0.25,0.65,0.65,0.65,0.65,0.65,0.567,0.25,0.35,0.4,0.65,0.25,0.35,0.65,0.25,0.25,0.25,0.25,0.35,0.25,0.25,0.35,0.25,0.45,0.65,0.35,0.65,0.65,0.25,0.35,0.25,0.35,0.45,0.35,0.3,0.65,0.65
frog,0.15,0.15,0.2,0.15,0.2,0.15,0.2,0.15,0.15,0.15,0.25,0.2,0.25,0.25,0.15,0.15,0.25,0.15,0.15,0.15,0.65,0.85,0.85,0.85,0.1,0.15,0.2,0.2,0.1,0.2,0.15,0.25,0.15,0.21,0.15,0.85,0.875,0.875,0.85,0.85,0.85,0.25,0.65,0.25,0.25,0.15,0.25,0.15,0.15,0.15,0.875,0.875,0.875,0.85,0.85,0.85,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.875,0.875,0.875,0.85,0.85,0.25,0.25,0.15
greed,0.15,0.2,0.2,0.2,0.2,0.15,0.2,0.2,0.2,0.2,0.15,0.2,0.2,0.15,0.2,0.25,0.2,0.25,0.2,0.213,0.15,0.25,0.2,0.15,0.2,0.2,0.2,0.2,0.1,0.2,0.213,0.25,0.2,0.213,0.25,0.2,0.21,0.25,0.25,0.25,0.2,0.652,0.65,0.65,0.345,0.35,0.412,0.315,0.35,0.321,0.65,0.25,0.21,0.412,0.35,0.21,0.723,0.782,0.65,0.723,0.723,0.723,0.65,0.21,0.35,0.25,0.65,0.65,0.782,0.75,0.782
hurricane,0.75,0.65,0.25,0.15,0.75,0.75,0.25,0.25,0.2,0.15,0.75,0.75,0.723,0.723,0.65,0.25,0.2,0.25,0.15,0.15,0.2,0.65,0.45,0.25,0.8,0.7,0.6,0.2,0.1,0.2,0.25,0.2,0.15,0.2,0.15,0.2,0.15,0.2,0.25,0.2,0.2,0.15,0.2,0.2,0.2,0.15,0.2,0.2,0.2,0.2,0.2,0.15,0.15,0.15,0.2,0.15,0.15,0.2,0.2,0.2,0.2,0.25,0.65,0.15,0.15,0.15,0.15,0.2,0.15,0.2,0.2
justice,0.65,0.45,0.425,0.25,0.65,0.65,0.45,0.25,0.25,0.15,0.35,0.75,0.723,0.65,0.315,0.345,0.315,0.25,0.25,0.212,0.321,0.425,0.456,0.412,0.2,0.2,0.4,0.3,0.2,0.2,0.213,0.25,0.25,0.25,0.25,0.345,0.345,0.21,0.345,0.412,0.412,0.25,0.25,0.315,0.315,0.21,0.25,0.25,0.25,0.25,0.456,0.35,0.345,0.21,0.25,0.315,0.21,0.35,0.35,0.25,0.35,0.25,0.25,0.321,0.25,0.321,0.345,0.25,0.25,0.35,0.25
lightning,0.85,0.65,0.723,0.25,0.85,0.75,0.723,0.25,0.25,0.15,0.75,0.723,0.723,0.723,0.2,0.212,0.25,0.15,0.212,0.15,0.2,0.2,0.2,0.213,0.1,0.2,0.3,0.2,0.8,0.2,0.125,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.2,0.2,0.15,0.15,0.2,0.2,0.125,0.15,0.2,0.2,0.2,0.15,0.15,0.2,0.15,0.21,0.21,0.15,0.25,0.85,0.15,0.412,0.2,0.2,0.21,0.25,0.2,0.21,0.723,0.782,0.85,0.65
lion,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.2,0.25,0.2,0.15,0.2,0.15,0.15,0.15,0.15,0.15,0.25,0.2,0.15,0.1,0.2,0.2,0.2,0.1,0.2,0.213,0.4,0.2,0.25,0.15,0.15,0.15,0.15,0.25,0.25,0.25,0.872,0.85,0.85,0.85,0.85,0.85,0.75,0.65,0.15,0.15,0.15,0.15,0.25,0.25,0.412,0.85,0.85,0.85,0.85,0.85,0.85,0.25,0.15,0.2,0.2,0.25,0.25,0.85,0.85,0.85
love,0.25,0.2,0.345,0.412,0.25,0.2,0.25,0.25,0.35,0.85,0.35,0.25,0.25,0.345,0.35,0.35,0.723,0.75,0.85,0.85,0.25,0.25,0.345,0.345,0.1,0.2,0.2,0.2,0.2,0.2,0.723,0.65,0.85,0.872,0.875,0.321,0.345,0.123,0.25,0.321,0.345,0.15,0.25,0.345,0.412,0.25,0.423,0.782,0.85,0.875,0.25,0.321,0.345,0.213,0.25,0.345,0.25,0.35,0.35,0.25,0.456,0.452,0.89,0.231,0.25,0.321,0.321,0.25,0.25,0.45,0.425
peace,0.65,0.2,0.321,0.213,0.65,0.25,0.45,0.15,0.25,0.15,0.782,0.35,0.723,0.85,0.2,0.25,0.65,0.15,0.25,0.123,0.723,0.456,0.782,0.872,0.1,0.2,0.2,0.65,0.8,0.7,0.15,0.25,0.623,0.25,0.21,0.723,0.85,0.21,0.412,0.723,0.789,0.15,0.25,0.423,0.65,0.15,0.25,0.345,0.2,0.2,0.321,0.65,0.782,0.231,0.456,0.723,0.21,0.321,0.456,0.2,0.345,0.2,0.2,0.456,0.321,0.412,0.321,0.65,0.25,0.45,0.25
plane,0.65,0.2,0.25,0.15,0.8,0.6,0.25,0.15,0.2,0.15,0.65,0.75,0.723,0.7,0.15,0.212,0.2,0.15,0.2,0.15,0.2,0.25,0.3,0.3,0.2,0.7,0.6,0.6,0.2,0.6,0.15,0.25,0.2,0.2,0.2,0.25,0.25,0.2,0.3,0.25,0.3,0.25,0.3,0.3,0.345,0.25,0.2,0.25,0.2,0.2,0.25,0.25,0.25,0.25,0.25,0.2,0.25,0.3,0.3,0.25,0.3,0.25,0.25,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3
