,subject_id,trial_index,condition,pal_source,order_num,category,repetition,label_option,answer,ba`r_col,response,accuracy,total_accuracy,rt
47,08ghd74tvd,53,1,"""uw_710""",3,"""p2""",1,"['grape', 'banana', 'driving', 'sleeping']",grape,#b62ef2,grape,1,4.0,11664.0
48,08ghd74tvd,54,1,"""uw_710""",3,"""p3""",1,"['leisure', 'working', 'speed', 'efficiency']",working,#3b3b3b,working,1,2.0,11842.0
49,08ghd74tvd,54,1,"""uw_710""",3,"""p3""",1,"['leisure', 'working', 'speed', 'efficiency']",efficiency,#ffffff,speed,0,2.0,11842.0
50,08ghd74tvd,54,1,"""uw_710""",3,"""p3""",1,"['leisure', 'working', 'speed', 'efficiency']",leisure,#90689f,leisure,1,2.0,11842.0
51,08ghd74tvd,54,1,"""uw_710""",3,"""p3""",1,"['leisure', 'working', 'speed', 'efficiency']",speed,#e81a4b,efficiency,0,2.0,11842.0
52,08ghd74tvd,55,1,"""uw_710""",3,"""p8""",1,"['driving', 'comfort', 'safety', 'sleeping']",sleeping,#000000,sleeping,1,4.0,13281.0
53,08ghd74tvd,55,1,"""uw_710""",3,"""p8""",1,"['driving', 'comfort', 'safety', 'sleeping']",comfort,#a06776,comfort,1,4.0,13281.0
54,08ghd74tvd,55,1,"""uw_710""",3,"""p8""",1,"['driving', 'comfort', 'safety', 'sleeping']",driving,#ea1d1d,driving,1,4.0,13281.0
55,08ghd74tvd,55,1,"""uw_710""",3,"""p8""",1,"['driving', 'comfort', 'safety', 'sleeping']",safety,#d0e942,safety,1,4.0,13281.0
56,08ghd74tvd,56,1,"""uw_710""",3,"""p4""",1,"['comfort', 'eggplant', 'celery', 'safety']",safety,#d0e942,safety,1,4.0,6701.0
57,08ghd74tvd,56,1,"""uw_710""",3,"""p4""",1,"['comfort', 'eggplant', 'celery', 'safety']",celery,#0e8a19,celery,1,4.0,6701.0
58,08ghd74tvd,56,1,"""uw_710""",3,"""p4""",1,"['comfort', 'eggplant', 'celery', 'safety']",comfort,#a06776,comfort,1,4.0,6701.0
59,08ghd74tvd,56,1,"""uw_710""",3,"""p4""",1,"['comfort', 'eggplant', 'celery', 'safety']",eggplant,#600b84,eggplant,1,4.0,6701.0
60,08ghd74tvd,57,1,"""uw_710""",3,"""p1""",1,"['carrot', 'peach', 'cherry', 'corn']",peach,#f1a78a,peach,1,4.0,7333.0
61,08ghd74tvd,57,1,"""uw_710""",3,"""p1""",1,"['carrot', 'peach', 'cherry', 'corn']",carrot,#cc4f1b,carrot,1,4.0,7333.0
62,08ghd74tvd,57,1,"""uw_710""",3,"""p1""",1,"['carrot', 'peach', 'cherry', 'corn']",cherry,#ea1d1d,cherry,1,4.0,7333.0
63,08ghd74tvd,57,1,"""uw_710""",3,"""p1""",1,"['carrot', 'peach', 'cherry', 'corn']",corn,#d5b811,corn,1,4.0,7333.0
64,08ghd74tvd,58,1,"""uw_710""",3,"""p5""",1,"['peach', 'working', 'leisure', 'cherry']",working,#3b3b3b,working,1,4.0,9552.0
65,08ghd74tvd,58,1,"""uw_710""",3,"""p5""",1,"['peach', 'working', 'leisure', 'cherry']",cherry,#ea1d1d,cherry,1,4.0,9552.0
66,08ghd74tvd,58,1,"""uw_710""",3,"""p5""",1,"['peach', 'working', 'leisure', 'cherry']",leisure,#d5a9e4,leisure,1,4.0,9552.0
67,08ghd74tvd,58,1,"""uw_710""",3,"""p5""",1,"['peach', 'working', 'leisure', 'cherry']",peach,#f1a78a,peach,1,4.0,9552.0
68,08ghd74tvd,59,1,"""uw_710""",3,"""p6""",1,"['celery', 'grape', 'eggplant', 'banana']",grape,#5e2b3a,grape,1,4.0,5438.0
69,08ghd74tvd,59,1,"""uw_710""",3,"""p6""",1,"['celery', 'grape', 'eggplant', 'banana']",banana,#fcdb42,banana,1,4.0,5438.0
70,08ghd74tvd,59,1,"""uw_710""",3,"""p6""",1,"['celery', 'grape', 'eggplant', 'banana']",celery,#8cf47e,celery,1,4.0,5438.0
71,08ghd74tvd,59,1,"""uw_710""",3,"""p6""",1,"['celery', 'grape', 'eggplant', 'banana']",eggplant,#000000,eggplant,1,4.0,5438.0
72,08ghd74tvd,60,1,"""uw_710""",3,"""p7""",1,"['carrot', 'corn', 'efficiency', 'speed']",speed,#e81a4b,speed,1,4.0,9250.0
73,08ghd74tvd,60,1,"""uw_710""",3,"""p7""",1,"['carrot', 'corn', 'efficiency', 'speed']",carrot,#ac6619,carrot,1,4.0,9250.0
74,08ghd74tvd,60,1,"""uw_710""",3,"""p7""",1,"['carrot', 'corn', 'efficiency', 'speed']",corn,#d0b85a,corn,1,4.0,9250.0
75,08ghd74tvd,60,1,"""uw_710""",3,"""p7""",1,"['carrot', 'corn', 'efficiency', 'speed']",efficiency,#5e78a1,efficiency,1,4.0,9250.0
76,08ghd74tvd,62,"""catch_trial""",null,0,"""colors""",2,"['green', 'blue', 'yellow', 'red']",blue,#2f6ef6,blue,1,4.0,5803.0
77,08ghd74tvd,62,"""catch_trial""",null,0,"""colors""",2,"['green', 'blue', 'yellow', 'red']",green,#67cf5c,green,1,4.0,5803.0
78,08ghd74tvd,62,"""catch_trial""",null,0,"""colors""",2,"['green', 'blue', 'yellow', 'red']",red,#ea1d1d,red,1,4.0,5803.0
79,08ghd74tvd,62,"""catch_trial""",null,0,"""colors""",2,"['green', 'blue', 'yellow', 'red']",yellow,#fcdb42,yellow,1,4.0,5803.0
80,08ghd74tvd,63,1,"""uw_711""",0,"""p8""",2,"['driving', 'sleeping', 'safety', 'comfort']",sleeping,#000000,comfort,0,2.0,11974.0
81,08ghd74tvd,63,1,"""uw_711""",0,"""p8""",2,"['driving', 'sleeping', 'safety', 'comfort']",safety,#d0e942,safety,1,2.0,11974.0
82,08ghd74tvd,63,1,"""uw_711""",0,"""p8""",2,"['driving', 'sleeping', 'safety', 'comfort']",driving,#ea1d1d,driving,1,2.0,11974.0
83,08ghd74tvd,63,1,"""uw_711""",0,"""p8""",2,"['driving', 'sleeping', 'safety', 'comfort']",comfort,#a06776,sleeping,0,2.0,11974.0
84,08ghd74tvd,64,1,"""uw_711""",0,"""p7""",2,"['corn', 'speed', 'efficiency', 'carrot']",speed,#e81a4b,efficiency,0,2.0,14861.0
85,08ghd74tvd,64,1,"""uw_711""",0,"""p7""",2,"['corn', 'speed', 'efficiency', 'carrot']",efficiency,#5e78a1,speed,0,2.0,14861.0
86,08ghd74tvd,64,1,"""uw_711""",0,"""p7""",2,"['corn', 'speed', 'efficiency', 'carrot']",corn,#d0b85a,corn,1,2.0,14861.0
87,08ghd74tvd,64,1,"""uw_711""",0,"""p7""",2,"['corn', 'speed', 'efficiency', 'carrot']",carrot,#ac6619,carrot,1,2.0,14861.0
88,08ghd74tvd,65,1,"""uw_711""",0,"""p3""",2,"['efficiency', 'leisure', 'speed', 'working']",working,#3b3b3b,working,1,4.0,8832.0
89,08ghd74tvd,65,1,"""uw_711""",0,"""p3""",2,"['efficiency', 'leisure', 'speed', 'working']",speed,#e81a4b,speed,1,4.0,8832.0
90,08ghd74tvd,65,1,"""uw_711""",0,"""p3""",2,"['efficiency', 'leisure', 'speed', 'working']",leisure,#90689f,leisure,1,4.0,8832.0
91,08ghd74tvd,65,1,"""uw_711""",0,"""p3""",2,"['efficiency', 'leisure', 'speed', 'working']",efficiency,#ffffff,efficiency,1,4.0,8832.0
92,08ghd74tvd,66,1,"""uw_711""",0,"""p6""",2,"['grape', 'banana', 'celery', 'eggplant']",grape,#5e2b3a,grape,1,4.0,6595.0
93,08ghd74tvd,66,1,"""uw_711""",0,"""p6""",2,"['grape', 'banana', 'celery', 'eggplant']",eggplant,#000000,eggplant,1,4.0,6595.0
94,08ghd74tvd,66,1,"""uw_711""",0,"""p6""",2,"['grape', 'banana', 'celery', 'eggplant']",celery,#8cf47e,celery,1,4.0,6595.0
95,08ghd74tvd,66,1,"""uw_711""",0,"""p6""",2,"['grape', 'banana', 'celery', 'eggplant']",banana,#fcdb42,banana,1,4.0,6595.0
96,08ghd74tvd,67,1,"""uw_711""",0,"""p5""",2,"['working', 'cherry', 'peach', 'leisure']",working,#3b3b3b,working,1,4.0,8032.0
97,08ghd74tvd,67,1,"""uw_711""",0,"""p5""",2,"['working', 'cherry', 'peach', 'leisure']",peach,#f1a78a,peach,1,4.0,8032.0
98,08ghd74tvd,67,1,"""uw_711""",0,"""p5""",2,"['working', 'cherry', 'peach', 'leisure']",leisure,#d5a9e4,leisure,1,4.0,8032.0
99,08ghd74tvd,67,1,"""uw_711""",0,"""p5""",2,"['working', 'cherry', 'peach', 'leisure']",cherry,#ea1d1d,cherry,1,4.0,8032.0
100,08ghd74tvd,68,1,"""uw_711""",0,"""p2""",2,"['sleeping', 'driving', 'grape', 'banana']",sleeping,#1c3d61,sleeping,1,4.0,8818.0
101,08ghd74tvd,68,1,"""uw_711""",0,"""p2""",2,"['sleeping', 'driving', 'grape', 'banana']",grape,#b62ef2,grape,1,4.0,8818.0
102,08ghd74tvd,68,1,"""uw_711""",0,"""p2""",2,"['sleeping', 'driving', 'grape', 'banana']",driving,#ea1d1d,driving,1,4.0,8818.0
103,08ghd74tvd,68,1,"""uw_711""",0,"""p2""",2,"['sleeping', 'driving', 'grape', 'banana']",banana,#d0b85a,banana,1,4.0,8818.0
104,08ghd74tvd,69,1,"""uw_711""",0,"""p4""",2,"['eggplant', 'comfort', 'celery', 'safety']",safety,#d0e942,safety,1,4.0,5833.0
105,08ghd74tvd,69,1,"""uw_711""",0,"""p4""",2,"['eggplant', 'comfort', 'celery', 'safety']",eggplant,#600b84,eggplant,1,4.0,5833.0
106,08ghd74tvd,69,1,"""uw_711""",0,"""p4""",2,"['eggplant', 'comfort', 'celery', 'safety']",comfort,#a06776,comfort,1,4.0,5833.0
107,08ghd74tvd,69,1,"""uw_711""",0,"""p4""",2,"['eggplant', 'comfort', 'celery', 'safety']",celery,#0e8a19,celery,1,4.0,5833.0
108,08ghd74tvd,70,1,"""uw_711""",0,"""p1""",2,"['corn', 'carrot', 'cherry', 'peach']",peach,#f1a78a,peach,1,4.0,6514.0
109,08ghd74tvd,70,1,"""uw_711""",0,"""p1""",2,"['corn', 'carrot', 'cherry', 'peach']",corn,#d5b811,corn,1,4.0,6514.0
110,08ghd74tvd,70,1,"""uw_711""",0,"""p1""",2,"['corn', 'carrot', 'cherry', 'peach']",cherry,#ea1d1d,cherry,1,4.0,6514.0
111,08ghd74tvd,70,1,"""uw_711""",0,"""p1""",2,"['corn', 'carrot', 'cherry', 'peach']",carrot,#cc4f1b,carrot,1,4.0,6514.0
112,08ghd74tvd,72,1,"""uw_710""",0,"""p7""",3,"['speed', 'corn', 'efficiency', 'carrot']",carrot,#ac6619,carrot,1,4.0,12463.0
113,08ghd74tvd,72,1,"""uw_710""",0,"""p7""",3,"['speed', 'corn', 'efficiency', 'carrot']",corn,#d0b85a,corn,1,4.0,12463.0
114,08ghd74tvd,72,1,"""uw_710""",0,"""p7""",3,"['speed', 'corn', 'efficiency', 'carrot']",efficiency,#5e78a1,efficiency,1,4.0,12463.0
115,08ghd74tvd,72,1,"""uw_710""",0,"""p7""",3,"['speed', 'corn', 'efficiency', 'carrot']",speed,#e81a4b,speed,1,4.0,12463.0
116,08ghd74tvd,73,"""catch_trial""",null,0,"""colors""",3,"['yellow', 'red', 'green', 'blue']",blue,#2f6ef6,blue,1,4.0,6405.0
117,08ghd74tvd,73,"""catch_trial""",null,0,"""colors""",3,"['yellow', 'red', 'green', 'blue']",green,#67cf5c,green,1,4.0,6405.0
118,08ghd74tvd,73,"""catch_trial""",null,0,"""colors""",3,"['yellow', 'red', 'green', 'blue']",red,#ea1d1d,red,1,4.0,6405.0
119,08ghd74tvd,73,"""catch_trial""",null,0,"""colors""",3,"['yellow', 'red', 'green', 'blue']",yellow,#fcdb42,yellow,1,4.0,6405.0
120,08ghd74tvd,74,1,"""uw_710""",0,"""p5""",3,"['leisure', 'cherry', 'working', 'peach']",cherry,#ea1d1d,cherry,1,4.0,5951.0
121,08ghd74tvd,74,1,"""uw_710""",0,"""p5""",3,"['leisure', 'cherry', 'working', 'peach']",leisure,#d5a9e4,leisure,1,4.0,5951.0
122,08ghd74tvd,74,1,"""uw_710""",0,"""p5""",3,"['leisure', 'cherry', 'working', 'peach']",peach,#f1a78a,peach,1,4.0,5951.0
123,08ghd74tvd,74,1,"""uw_710""",0,"""p5""",3,"['leisure', 'cherry', 'working', 'peach']",working,#3b3b3b,working,1,4.0,5951.0
124,08ghd74tvd,75,1,"""uw_710""",0,"""p2""",3,"['grape', 'banana', 'driving', 'sleeping']",banana,#d0b85a,banana,1,4.0,8038.0
125,08ghd74tvd,75,1,"""uw_710""",0,"""p2""",3,"['grape', 'banana', 'driving', 'sleeping']",driving,#ea1d1d,driving,1,4.0,8038.0
126,08ghd74tvd,75,1,"""uw_710""",0,"""p2""",3,"['grape', 'banana', 'driving', 'sleeping']",grape,#b62ef2,grape,1,4.0,8038.0
127,08ghd74tvd,75,1,"""uw_710""",0,"""p2""",3,"['grape', 'banana', 'driving', 'sleeping']",sleeping,#1c3d61,sleeping,1,4.0,8038.0
128,08ghd74tvd,76,1,"""uw_710""",0,"""p4""",3,"['eggplant', 'comfort', 'safety', 'celery']",celery,#0e8a19,celery,1,4.0,9575.0
129,08ghd74tvd,76,1,"""uw_710""",0,"""p4""",3,"['eggplant', 'comfort', 'safety', 'celery']",comfort,#a06776,comfort,1,4.0,9575.0
130,08ghd74tvd,76,1,"""uw_710""",0,"""p4""",3,"['eggplant', 'comfort', 'safety', 'celery']",eggplant,#600b84,eggplant,1,4.0,9575.0
131,08ghd74tvd,76,1,"""uw_710""",0,"""p4""",3,"['eggplant', 'comfort', 'safety', 'celery']",safety,#d0e942,safety,1,4.0,9575.0
132,08ghd74tvd,77,1,"""uw_710""",0,"""p1""",3,"['cherry', 'carrot', 'corn', 'peach']",carrot,#cc4f1b,carrot,1,4.0,7894.0
133,08ghd74tvd,77,1,"""uw_710""",0,"""p1""",3,"['cherry', 'carrot', 'corn', 'peach']",cherry,#ea1d1d,cherry,1,4.0,7894.0
134,08ghd74tvd,77,1,"""uw_710""",0,"""p1""",3,"['cherry', 'carrot', 'corn', 'peach']",corn,#d5b811,corn,1,4.0,7894.0
135,08ghd74tvd,77,1,"""uw_710""",0,"""p1""",3,"['cherry', 'carrot', 'corn', 'peach']",peach,#f1a78a,peach,1,4.0,7894.0
136,08ghd74tvd,78,1,"""uw_710""",0,"""p6""",3,"['grape', 'banana', 'celery', 'eggplant']",banana,#fcdb42,banana,1,4.0,6456.0
137,08ghd74tvd,78,1,"""uw_710""",0,"""p6""",3,"['grape', 'banana', 'celery', 'eggplant']",celery,#8cf47e,celery,1,4.0,6456.0
138,08ghd74tvd,78,1,"""uw_710""",0,"""p6""",3,"['grape', 'banana', 'celery', 'eggplant']",eggplant,#000000,eggplant,1,4.0,6456.0
139,08ghd74tvd,78,1,"""uw_710""",0,"""p6""",3,"['grape', 'banana', 'celery', 'eggplant']",grape,#5e2b3a,grape,1,4.0,6456.0
140,08ghd74tvd,79,1,"""uw_710""",0,"""p3""",3,"['efficiency', 'speed', 'leisure', 'working']",efficiency,#ffffff,speed,0,2.0,12074.0
141,08ghd74tvd,79,1,"""uw_710""",0,"""p3""",3,"['efficiency', 'speed', 'leisure', 'working']",leisure,#90689f,leisure,1,2.0,12074.0
142,08ghd74tvd,79,1,"""uw_710""",0,"""p3""",3,"['efficiency', 'speed', 'leisure', 'working']",speed,#e81a4b,efficiency,0,2.0,12074.0
143,08ghd74tvd,79,1,"""uw_710""",0,"""p3""",3,"['efficiency', 'speed', 'leisure', 'working']",working,#3b3b3b,working,1,2.0,12074.0
144,08ghd74tvd,80,1,"""uw_710""",0,"""p8""",3,"['driving', 'safety', 'sleeping', 'comfort']",comfort,#a06776,sleeping,0,2.0,7765.0
145,08ghd74tvd,80,1,"""uw_710""",0,"""p8""",3,"['driving', 'safety', 'sleeping', 'comfort']",driving,#ea1d1d,driving,1,2.0,7765.0
146,08ghd74tvd,80,1,"""uw_710""",0,"""p8""",3,"['driving', 'safety', 'sleeping', 'comfort']",safety,#d0e942,safety,1,2.0,7765.0
147,08ghd74tvd,80,1,"""uw_710""",0,"""p8""",3,"['driving', 'safety', 'sleeping', 'comfort']",sleeping,#000000,comfort,0,2.0,7765.0
148,08ghd74tvd,82,1,"""uw_710""",2,"""p3""",4,"['efficiency', 'leisure', 'working', 'speed']",speed,#e81a4b,efficiency,0,2.0,9330.0
149,08ghd74tvd,82,1,"""uw_710""",2,"""p3""",4,"['efficiency', 'leisure', 'working', 'speed']",working,#3b3b3b,working,1,2.0,9330.0
150,08ghd74tvd,82,1,"""uw_710""",2,"""p3""",4,"['efficiency', 'leisure', 'working', 'speed']",efficiency,#ffffff,speed,0,2.0,9330.0
151,08ghd74tvd,82,1,"""uw_710""",2,"""p3""",4,"['efficiency', 'leisure', 'working', 'speed']",leisure,#90689f,leisure,1,2.0,9330.0
152,08ghd74tvd,83,1,"""uw_710""",2,"""p5""",4,"['leisure', 'working', 'cherry', 'peach']",peach,#f1a78a,peach,1,4.0,5951.0
153,08ghd74tvd,83,1,"""uw_710""",2,"""p5""",4,"['leisure', 'working', 'cherry', 'peach']",working,#3b3b3b,working,1,4.0,5951.0
154,08ghd74tvd,83,1,"""uw_710""",2,"""p5""",4,"['leisure', 'working', 'cherry', 'peach']",cherry,#ea1d1d,cherry,1,4.0,5951.0
155,08ghd74tvd,83,1,"""uw_710""",2,"""p5""",4,"['leisure', 'working', 'cherry', 'peach']",leisure,#d5a9e4,leisure,1,4.0,5951.0
156,08ghd74tvd,84,"""catch_trial""",null,2,"""colors""",4,"['green', 'yellow', 'blue', 'red']",red,#ea1d1d,red,1,4.0,4959.0
157,08ghd74tvd,84,"""catch_trial""",null,2,"""colors""",4,"['green', 'yellow', 'blue', 'red']",yellow,#fcdb42,yellow,1,4.0,4959.0
158,08ghd74tvd,84,"""catch_trial""",null,2,"""colors""",4,"['green', 'yellow', 'blue', 'red']",blue,#2f6ef6,blue,1,4.0,4959.0
159,08ghd74tvd,84,"""catch_trial""",null,2,"""colors""",4,"['green', 'yellow', 'blue', 'red']",green,#67cf5c,green,1,4.0,4959.0
160,08ghd74tvd,85,1,"""uw_710""",2,"""p2""",4,"['driving', 'banana', 'sleeping', 'grape']",grape,#b62ef2,grape,1,4.0,5881.0
161,08ghd74tvd,85,1,"""uw_710""",2,"""p2""",4,"['driving', 'banana', 'sleeping', 'grape']",sleeping,#1c3d61,sleeping,1,4.0,5881.0
162,08ghd74tvd,85,1,"""uw_710""",2,"""p2""",4,"['driving', 'banana', 'sleeping', 'grape']",banana,#d0b85a,banana,1,4.0,5881.0
163,08ghd74tvd,85,1,"""uw_710""",2,"""p2""",4,"['driving', 'banana', 'sleeping', 'grape']",driving,#ea1d1d,driving,1,4.0,5881.0
164,08ghd74tvd,86,1,"""uw_710""",2,"""p6""",4,"['banana', 'celery', 'grape', 'eggplant']",eggplant,#000000,eggplant,1,4.0,5199.0
165,08ghd74tvd,86,1,"""uw_710""",2,"""p6""",4,"['banana', 'celery', 'grape', 'eggplant']",grape,#5e2b3a,grape,1,4.0,5199.0
166,08ghd74tvd,86,1,"""uw_710""",2,"""p6""",4,"['banana', 'celery', 'grape', 'eggplant']",banana,#fcdb42,banana,1,4.0,5199.0
167,08ghd74tvd,86,1,"""uw_710""",2,"""p6""",4,"['banana', 'celery', 'grape', 'eggplant']",celery,#8cf47e,celery,1,4.0,5199.0
168,08ghd74tvd,87,1,"""uw_710""",2,"""p4""",4,"['eggplant', 'comfort', 'celery', 'safety']",eggplant,#600b84,eggplant,1,4.0,7867.0
169,08ghd74tvd,87,1,"""uw_710""",2,"""p4""",4,"['eggplant', 'comfort', 'celery', 'safety']",safety,#d0e942,safety,1,4.0,7867.0
170,08ghd74tvd,87,1,"""uw_710""",2,"""p4""",4,"['eggplant', 'comfort', 'celery', 'safety']",celery,#0e8a19,celery,1,4.0,7867.0
